filename,label
617049.pcap,PortScan
6172926.pcap,malware_ddos
617503.pcap,malware_ddos
6181847.pcap,malware_ddos
61843.pcap,BENIGN
6189067.pcap,PortScan
619032.pcap,malware_ddos
6193765.pcap,malware_ddos
6194115.pcap,PortScan
6194291.pcap,malware_ddos
620016.pcap,PortScan
6200193.pcap,PortScan
620140.pcap,PortScan
620496.pcap,PortScan
6206707.pcap,malware_ddos
6208060.pcap,malware_ddos
6211200.pcap,malware_ddos
6211595.pcap,PortScan
621747.pcap,PortScan
622012.pcap,PortScan
6220750.pcap,malware_ddos
62211.pcap,BENIGN
6227533.pcap,PortScan
6233830.pcap,malware_ddos
6234944.pcap,malware_ddos
6236469.pcap,malware_ddos
6240565.pcap,PortScan
62444.pcap,BENIGN
6245898.pcap,malware_ddos
62483.pcap,BENIGN
6250593.pcap,PortScan
6252222.pcap,PortScan
6254.pcap,BENIGN
6259150.pcap,malware_ddos
6265525.pcap,malware_ddos
6270799.pcap,malware_ddos
6282255.pcap,PortScan
6282468.pcap,PortScan
6283614.pcap,malware_ddos
6295025.pcap,malware_ddos
6296027.pcap,PortScan
6297952.pcap,PortScan
630081.pcap,malware_ddos
6306828.pcap,malware_ddos
631759.pcap,PortScan
6319193.pcap,malware_ddos
632391.pcap,PortScan
63256.pcap,BENIGN
6327136.pcap,PortScan
6332060.pcap,PortScan
6333588.pcap,malware_ddos
6337293.pcap,PortScan
633751.pcap,malware_ddos
6340988.pcap,PortScan
634212.pcap,PortScan
6342779.pcap,PortScan
6344390.pcap,malware_ddos
6345844.pcap,PortScan
6346970.pcap,PortScan
6353016.pcap,PortScan
6353390.pcap,PortScan
6355341.pcap,malware_ddos
6356069.pcap,malware_ddos
63587.pcap,PortScan
6359582.pcap,PortScan
6367127.pcap,malware_ddos
6368266.pcap,PortScan
636861.pcap,PortScan
6374222.pcap,PortScan
6376369.pcap,malware_ddos
6377756.pcap,malware_ddos
6379928.pcap,malware_ddos
639109.pcap,malware_ddos
6392296.pcap,malware_ddos
63934.pcap,BENIGN
6394.pcap,PortScan
6395017.pcap,PortScan
6397660.pcap,PortScan
64039.pcap,BENIGN
6403993.pcap,malware_ddos
6404491.pcap,PortScan
6406920.pcap,PortScan
6408440.pcap,PortScan
6409592.pcap,PortScan
6412130.pcap,PortScan
6415847.pcap,malware_ddos
6420521.pcap,PortScan
6428496.pcap,malware_ddos
6431479.pcap,PortScan
6441301.pcap,malware_ddos
6444596.pcap,malware_ddos
6449922.pcap,PortScan
64508.pcap,BENIGN
6452645.pcap,malware_ddos
6455245.pcap,PortScan
6457758.pcap,malware_ddos
6458847.pcap,PortScan
6463954.pcap,malware_ddos
6466887.pcap,PortScan
646739.pcap,PortScan
647107.pcap,PortScan
647315.pcap,malware_ddos
6476220.pcap,malware_ddos
6478028.pcap,malware_ddos
6484096.pcap,PortScan
6488168.pcap,malware_ddos
6488685.pcap,PortScan
6498607.pcap,malware_ddos
649884.pcap,PortScan
65063.pcap,BENIGN
650738.pcap,PortScan
650918.pcap,PortScan
6510424.pcap,malware_ddos
651121.pcap,malware_ddos
6512032.pcap,PortScan
6515476.pcap,PortScan
65192.pcap,BENIGN
6522087.pcap,malware_ddos
6522820.pcap,PortScan
652416.pcap,PortScan
652771.pcap,PortScan
6535366.pcap,malware_ddos
6546558.pcap,PortScan
6547353.pcap,malware_ddos
6552656.pcap,PortScan
6560040.pcap,malware_ddos
6561509.pcap,PortScan
6571933.pcap,malware_ddos
6576138.pcap,malware_ddos
65832.pcap,BENIGN
6587317.pcap,malware_ddos
6592203.pcap,PortScan
6600521.pcap,malware_ddos
6604553.pcap,PortScan
660695.pcap,malware_ddos
661086.pcap,PortScan
6611242.pcap,malware_ddos
661953.pcap,PortScan
6622852.pcap,malware_ddos
6627938.pcap,PortScan
6632.pcap,BENIGN
6634172.pcap,malware_ddos
6635382.pcap,malware_ddos
6635829.pcap,PortScan
664002.pcap,PortScan
664106.pcap,PortScan
6647073.pcap,malware_ddos
66505.pcap,BENIGN
6654329.pcap,PortScan
6655243.pcap,PortScan
665743.pcap,PortScan
6659344.pcap,malware_ddos
666021.pcap,malware_ddos
6662400.pcap,PortScan
6665732.pcap,malware_ddos
6666120.pcap,PortScan
6671908.pcap,malware_ddos
6683783.pcap,malware_ddos
6684145.pcap,PortScan
6687679.pcap,PortScan
6694727.pcap,malware_ddos
669807.pcap,PortScan
670315.pcap,PortScan
6706000.pcap,malware_ddos
6716.pcap,BENIGN
6716631.pcap,PortScan
6717895.pcap,malware_ddos
67272.pcap,BENIGN
6730180.pcap,malware_ddos
6743844.pcap,malware_ddos
674396.pcap,PortScan
6747240.pcap,PortScan
675289.pcap,malware_ddos
6755431.pcap,malware_ddos
675811.pcap,malware_ddos
6769279.pcap,malware_ddos
6773421.pcap,PortScan
6780147.pcap,malware_ddos
678859.pcap,PortScan
6791483.pcap,PortScan
6794265.pcap,PortScan
6794386.pcap,malware_ddos
6799309.pcap,malware_ddos
680012.pcap,PortScan
6803335.pcap,malware_ddos
6805029.pcap,malware_ddos
6807646.pcap,malware_ddos
6811328.pcap,malware_ddos
6817740.pcap,malware_ddos
6823915.pcap,PortScan
6826.pcap,BENIGN
6828229.pcap,malware_ddos
68318.pcap,BENIGN
6839559.pcap,malware_ddos
6844858.pcap,malware_ddos
6851797.pcap,malware_ddos
6852544.pcap,PortScan
6863400.pcap,malware_ddos
687453.pcap,PortScan
6876275.pcap,malware_ddos
6886507.pcap,PortScan
6887950.pcap,malware_ddos
6888406.pcap,PortScan
6892099.pcap,PortScan
689293.pcap,PortScan
6899804.pcap,PortScan
6899879.pcap,malware_ddos
69033.pcap,BENIGN
6904695.pcap,PortScan
690879.pcap,malware_ddos
6911893.pcap,malware_ddos
6914512.pcap,malware_ddos
6916998.pcap,PortScan
6919609.pcap,PortScan
6925190.pcap,malware_ddos
6939634.pcap,malware_ddos
6952672.pcap,malware_ddos
6954230.pcap,PortScan
6955553.pcap,PortScan
6959672.pcap,PortScan
6961776.pcap,malware_ddos
69659.pcap,BENIGN
6965918.pcap,malware_ddos
6973730.pcap,PortScan
6978637.pcap,malware_ddos
6983.pcap,BENIGN
6988614.pcap,malware_ddos
6992727.pcap,malware_ddos
699653.pcap,PortScan
6997877.pcap,PortScan
6999401.pcap,malware_ddos
7009166.pcap,malware_ddos
7011812.pcap,malware_ddos
7012611.pcap,malware_ddos
7016134.pcap,malware_ddos
7021015.pcap,malware_ddos
7022687.pcap,PortScan
702786.pcap,PortScan
7033101.pcap,malware_ddos
7043503.pcap,malware_ddos
7048240.pcap,malware_ddos
7053760.pcap,malware_ddos
7054118.pcap,malware_ddos
705555.pcap,PortScan
7064646.pcap,malware_ddos
7064998.pcap,malware_ddos
7068089.pcap,malware_ddos
7068712.pcap,malware_ddos
706998.pcap,PortScan
7076922.pcap,malware_ddos
707833.pcap,PortScan
7082217.pcap,PortScan
7084478.pcap,PortScan
7086886.pcap,PortScan
7088077.pcap,PortScan
7089610.pcap,malware_ddos
7091674.pcap,malware_ddos
7093805.pcap,malware_ddos
7095430.pcap,malware_ddos
7101992.pcap,malware_ddos
7106373.pcap,malware_ddos
7106993.pcap,PortScan
7107505.pcap,malware_ddos
7109169.pcap,malware_ddos
7113331.pcap,malware_ddos
7114961.pcap,PortScan
7116741.pcap,PortScan
7121045.pcap,malware_ddos
7121513.pcap,PortScan
7124625.pcap,malware_ddos
7125565.pcap,PortScan
712617.pcap,PortScan
7126788.pcap,malware_ddos
71274.pcap,BENIGN
7128554.pcap,PortScan
7134484.pcap,malware_ddos
7134873.pcap,PortScan
7136742.pcap,malware_ddos
7137840.pcap,PortScan
7140447.pcap,malware_ddos
7141403.pcap,malware_ddos
7144535.pcap,PortScan
7147663.pcap,PortScan
7147681.pcap,malware_ddos
7149909.pcap,PortScan
71547.pcap,BENIGN
7158940.pcap,PortScan
7159353.pcap,malware_ddos
7163173.pcap,malware_ddos
7164484.pcap,PortScan
7165117.pcap,PortScan
7171742.pcap,malware_ddos
7173006.pcap,malware_ddos
7173818.pcap,PortScan
7173923.pcap,PortScan
717704.pcap,PortScan
7181694.pcap,malware_ddos
71827.pcap,BENIGN
7183021.pcap,malware_ddos
7187152.pcap,PortScan
7188441.pcap,PortScan
7192358.pcap,malware_ddos
7194529.pcap,malware_ddos
7198778.pcap,malware_ddos
7203048.pcap,PortScan
7205206.pcap,malware_ddos
72069.pcap,BENIGN
7217181.pcap,malware_ddos
7226086.pcap,malware_ddos
722817.pcap,malware_ddos
7228310.pcap,malware_ddos
7229102.pcap,malware_ddos
7235930.pcap,malware_ddos
72370.pcap,BENIGN
7238986.pcap,malware_ddos
7245329.pcap,PortScan
7245762.pcap,malware_ddos
724671.pcap,PortScan
7251488.pcap,malware_ddos
7254639.pcap,malware_ddos
7256462.pcap,PortScan
725669.pcap,malware_ddos
7260259.pcap,malware_ddos
7263031.pcap,malware_ddos
726815.pcap,PortScan
72691.pcap,BENIGN
7270445.pcap,PortScan
7273332.pcap,malware_ddos
7273486.pcap,malware_ddos
7278793.pcap,malware_ddos
7283771.pcap,malware_ddos
72854.pcap,BENIGN
7285808.pcap,PortScan
7287154.pcap,PortScan
7287493.pcap,malware_ddos
7294627.pcap,PortScan
7294945.pcap,malware_ddos
7303476.pcap,malware_ddos
7305723.pcap,malware_ddos
7312335.pcap,PortScan
7320547.pcap,malware_ddos
732383.pcap,malware_ddos
7329784.pcap,malware_ddos
7334415.pcap,PortScan
7335311.pcap,malware_ddos
7339861.pcap,malware_ddos
7341357.pcap,malware_ddos
734595.pcap,PortScan
7347948.pcap,PortScan
7350788.pcap,malware_ddos
7353031.pcap,malware_ddos
73550.pcap,BENIGN
7357554.pcap,malware_ddos
7361436.pcap,PortScan
7362527.pcap,malware_ddos
736426.pcap,malware_ddos
7364295.pcap,malware_ddos
7369081.pcap,malware_ddos
736917.pcap,PortScan
7372750.pcap,malware_ddos
7374477.pcap,malware_ddos
7375885.pcap,malware_ddos
7376531.pcap,malware_ddos
7377186.pcap,malware_ddos
738740.pcap,PortScan
7387400.pcap,malware_ddos
7387436.pcap,malware_ddos
7387447.pcap,malware_ddos
7389541.pcap,PortScan
7392927.pcap,malware_ddos
739303.pcap,PortScan
7393038.pcap,malware_ddos
7394306.pcap,malware_ddos
739685.pcap,PortScan
7398358.pcap,malware_ddos
7401452.pcap,malware_ddos
740645.pcap,malware_ddos
7408399.pcap,malware_ddos
7409054.pcap,malware_ddos
7417097.pcap,malware_ddos
7417671.pcap,malware_ddos
7420173.pcap,malware_ddos
7420401.pcap,PortScan
7428883.pcap,malware_ddos
7432431.pcap,malware_ddos
7434930.pcap,PortScan
74403.pcap,BENIGN
744198.pcap,PortScan
7442245.pcap,malware_ddos
7443232.pcap,PortScan
7444535.pcap,PortScan
7445226.pcap,malware_ddos
7448991.pcap,malware_ddos
7451016.pcap,PortScan
745224.pcap,PortScan
7455961.pcap,malware_ddos
7457462.pcap,PortScan
7458471.pcap,PortScan
746107.pcap,PortScan
746971.pcap,malware_ddos
7469839.pcap,malware_ddos
7475201.pcap,malware_ddos
7476817.pcap,malware_ddos
7476908.pcap,malware_ddos
7477127.pcap,PortScan
7477839.pcap,malware_ddos
747835.pcap,PortScan
74800.pcap,BENIGN
7481798.pcap,PortScan
7483390.pcap,malware_ddos
748557.pcap,PortScan
748614.pcap,PortScan
7488609.pcap,malware_ddos
7494700.pcap,PortScan
7495159.pcap,malware_ddos
7499754.pcap,malware_ddos
7500065.pcap,PortScan
750099.pcap,PortScan
7501877.pcap,malware_ddos
7507612.pcap,malware_ddos
7508460.pcap,malware_ddos
7510570.pcap,malware_ddos
7511809.pcap,PortScan
7520508.pcap,PortScan
7521196.pcap,malware_ddos
7522872.pcap,malware_ddos
752463.pcap,PortScan
7525784.pcap,PortScan
753294.pcap,PortScan
7533427.pcap,malware_ddos
7534923.pcap,PortScan
7537443.pcap,PortScan
75423.pcap,BENIGN
7545886.pcap,malware_ddos
7549511.pcap,PortScan
755176.pcap,malware_ddos
7555794.pcap,malware_ddos
75564.pcap,BENIGN
7558258.pcap,PortScan
7558275.pcap,malware_ddos
7558549.pcap,malware_ddos
7566622.pcap,PortScan
7568161.pcap,PortScan
7570759.pcap,PortScan
7571144.pcap,malware_ddos
7574975.pcap,PortScan
7581829.pcap,malware_ddos
7585630.pcap,malware_ddos
7595084.pcap,malware_ddos
7599051.pcap,malware_ddos
7603887.pcap,PortScan
7606134.pcap,malware_ddos
7617427.pcap,malware_ddos
76194.pcap,BENIGN
7619729.pcap,PortScan
762205.pcap,malware_ddos
7629436.pcap,PortScan
7629473.pcap,malware_ddos
7629998.pcap,PortScan
76318.pcap,BENIGN
7633550.pcap,PortScan
7640726.pcap,malware_ddos
76421.pcap,BENIGN
7642672.pcap,PortScan
76434.pcap,BENIGN
7650225.pcap,PortScan
7650769.pcap,malware_ddos
7651879.pcap,malware_ddos
7652451.pcap,malware_ddos
7655381.pcap,malware_ddos
7658.pcap,BENIGN
7663029.pcap,malware_ddos
7663065.pcap,PortScan
7674343.pcap,malware_ddos
768099.pcap,PortScan
7683893.pcap,PortScan
7684862.pcap,malware_ddos
7685761.pcap,malware_ddos
7694808.pcap,malware_ddos
7695194.pcap,malware_ddos
7695772.pcap,malware_ddos
7696258.pcap,PortScan
7704050.pcap,PortScan
7707766.pcap,malware_ddos
770814.pcap,PortScan
7709575.pcap,PortScan
7711609.pcap,PortScan
7718585.pcap,malware_ddos
771860.pcap,PortScan
7719603.pcap,malware_ddos
772112.pcap,malware_ddos
7729400.pcap,PortScan
7731838.pcap,malware_ddos
77322.pcap,BENIGN
774365.pcap,PortScan
7744171.pcap,malware_ddos
775135.pcap,PortScan
7754243.pcap,PortScan
7755736.pcap,malware_ddos
7756581.pcap,malware_ddos
775838.pcap,malware_ddos
7762295.pcap,PortScan
7768236.pcap,malware_ddos
7771312.pcap,PortScan
777418.pcap,malware_ddos
7775183.pcap,PortScan
777923.pcap,PortScan
7780178.pcap,malware_ddos
778138.pcap,malware_ddos
7782913.pcap,PortScan
778710.pcap,PortScan
77911.pcap,PortScan
7792231.pcap,PortScan
7792301.pcap,PortScan
7792715.pcap,malware_ddos
7794622.pcap,malware_ddos
7803628.pcap,PortScan
7805265.pcap,malware_ddos
780950.pcap,malware_ddos
781021.pcap,malware_ddos
7816664.pcap,malware_ddos
7818600.pcap,PortScan
7823429.pcap,PortScan
7828727.pcap,PortScan
7831617.pcap,malware_ddos
7835718.pcap,PortScan
7840906.pcap,PortScan
7842942.pcap,malware_ddos
7845538.pcap,malware_ddos
785237.pcap,malware_ddos
7853352.pcap,PortScan
7855863.pcap,malware_ddos
785712.pcap,PortScan
7863033.pcap,PortScan
7866371.pcap,malware_ddos
7869066.pcap,malware_ddos
786951.pcap,PortScan
7872191.pcap,malware_ddos
78757.pcap,BENIGN
7877495.pcap,malware_ddos
7878031.pcap,PortScan
7878175.pcap,malware_ddos
788232.pcap,PortScan
7890617.pcap,malware_ddos
7894269.pcap,PortScan
7902251.pcap,malware_ddos
790593.pcap,malware_ddos
7909237.pcap,PortScan
791273.pcap,malware_ddos
7913503.pcap,malware_ddos
7919629.pcap,PortScan
7924196.pcap,malware_ddos
7934111.pcap,PortScan
7935771.pcap,malware_ddos
7938347.pcap,PortScan
7947447.pcap,malware_ddos
7949739.pcap,PortScan
7960417.pcap,malware_ddos
7961614.pcap,PortScan
7969454.pcap,PortScan
7973272.pcap,malware_ddos
7977513.pcap,PortScan
7977578.pcap,PortScan
7981391.pcap,PortScan
7983756.pcap,malware_ddos
798860.pcap,PortScan
7994170.pcap,PortScan
7995151.pcap,PortScan
7995495.pcap,PortScan
7995904.pcap,malware_ddos
799601.pcap,malware_ddos
799697.pcap,malware_ddos
7997294.pcap,PortScan
7999.pcap,BENIGN
800074.pcap,PortScan
800418.pcap,malware_ddos
800421.pcap,PortScan
8004860.pcap,PortScan
8007340.pcap,malware_ddos
800857.pcap,malware_ddos
8009658.pcap,PortScan
8019319.pcap,malware_ddos
80215.pcap,BENIGN
802645.pcap,malware_ddos
8031605.pcap,PortScan
803616.pcap,malware_ddos
803713.pcap,malware_ddos
8047840.pcap,PortScan
805072.pcap,malware_ddos
805492.pcap,PortScan
8055556.pcap,PortScan
805863.pcap,PortScan
805919.pcap,malware_ddos
805934.pcap,PortScan
807356.pcap,malware_ddos
8074721.pcap,PortScan
8075676.pcap,malware_ddos
80763.pcap,BENIGN
8082043.pcap,malware_ddos
80849.pcap,BENIGN
808726.pcap,PortScan
8089054.pcap,PortScan
8091159.pcap,PortScan
8097035.pcap,PortScan
8099626.pcap,PortScan
8099918.pcap,PortScan
8113864.pcap,PortScan
8122078.pcap,PortScan
81234.pcap,PortScan
8129060.pcap,PortScan
813009.pcap,PortScan
813460.pcap,PortScan
81366.pcap,BENIGN
814034.pcap,PortScan
814467.pcap,PortScan
8145167.pcap,malware_ddos
8148609.pcap,PortScan
8153013.pcap,PortScan
8158658.pcap,PortScan
816655.pcap,malware_ddos
8167404.pcap,malware_ddos
8169300.pcap,PortScan
8173289.pcap,PortScan
817525.pcap,PortScan
8176630.pcap,PortScan
817918.pcap,malware_ddos
818708.pcap,malware_ddos
81907.pcap,BENIGN
820577.pcap,malware_ddos
8205785.pcap,PortScan
822450.pcap,malware_ddos
822564.pcap,malware_ddos
822953.pcap,malware_ddos
82344.pcap,BENIGN
8242068.pcap,malware_ddos
8244540.pcap,PortScan
8254459.pcap,PortScan
8261733.pcap,PortScan
8264456.pcap,PortScan
8271149.pcap,PortScan
8271999.pcap,PortScan
827567.pcap,malware_ddos
8275670.pcap,malware_ddos
8287843.pcap,PortScan
8291208.pcap,malware_ddos
8301666.pcap,PortScan
8305300.pcap,PortScan
832993.pcap,malware_ddos
8338627.pcap,PortScan
834740.pcap,malware_ddos
8354363.pcap,PortScan
8361057.pcap,malware_ddos
836114.pcap,PortScan
8362402.pcap,PortScan
83669.pcap,BENIGN
837453.pcap,PortScan
8385346.pcap,PortScan
839209.pcap,malware_ddos
8394590.pcap,PortScan
8403135.pcap,PortScan
840718.pcap,malware_ddos
840836.pcap,PortScan
8414830.pcap,PortScan
8421765.pcap,PortScan
8425686.pcap,malware_ddos
843189.pcap,PortScan
844405.pcap,malware_ddos
8446126.pcap,PortScan
8450230.pcap,PortScan
846684.pcap,PortScan
847532.pcap,malware_ddos
849025.pcap,malware_ddos
8492298.pcap,PortScan
850233.pcap,PortScan
8504870.pcap,PortScan
8531999.pcap,PortScan
853225.pcap,PortScan
853822.pcap,PortScan
8538298.pcap,PortScan
8544416.pcap,PortScan
8554354.pcap,PortScan
8565276.pcap,PortScan
8568545.pcap,PortScan
8571171.pcap,PortScan
857145.pcap,PortScan
8578790.pcap,PortScan
8586941.pcap,PortScan
8588172.pcap,PortScan
8595272.pcap,PortScan
859554.pcap,PortScan
859814.pcap,PortScan
859941.pcap,malware_ddos
859992.pcap,PortScan
860181.pcap,PortScan
8612950.pcap,PortScan
8613884.pcap,PortScan
861935.pcap,PortScan
8629419.pcap,PortScan
8639208.pcap,PortScan
8649741.pcap,PortScan
8654429.pcap,PortScan
8655992.pcap,PortScan
8659075.pcap,malware_ddos
8673431.pcap,PortScan
8682773.pcap,PortScan
8688209.pcap,PortScan
8693160.pcap,PortScan
871132.pcap,PortScan
8718626.pcap,PortScan
8728865.pcap,PortScan
8730571.pcap,PortScan
8740138.pcap,PortScan
8744632.pcap,PortScan
87460.pcap,PortScan
8746984.pcap,PortScan
8751286.pcap,PortScan
8755149.pcap,PortScan
87636.pcap,BENIGN
876835.pcap,malware_ddos
8774235.pcap,PortScan
8792352.pcap,PortScan
879465.pcap,malware_ddos
8800466.pcap,PortScan
8805376.pcap,PortScan
88055.pcap,malware_ddos
8809006.pcap,PortScan
8815400.pcap,PortScan
88162.pcap,BENIGN
881745.pcap,PortScan
8829508.pcap,PortScan
8832625.pcap,PortScan
8845741.pcap,malware_ddos
8853628.pcap,PortScan
88542.pcap,BENIGN
8854870.pcap,PortScan
8858555.pcap,PortScan
88613.pcap,BENIGN
8864816.pcap,PortScan
8865684.pcap,PortScan
88660.pcap,BENIGN
888233.pcap,malware_ddos
888282.pcap,malware_ddos
888446.pcap,malware_ddos
888447.pcap,malware_ddos
888448.pcap,malware_ddos
888449.pcap,malware_ddos
888450.pcap,malware_ddos
888451.pcap,malware_ddos
888452.pcap,malware_ddos
888453.pcap,malware_ddos
888454.pcap,malware_ddos
888455.pcap,malware_ddos
8884553.pcap,PortScan
888456.pcap,malware_ddos
888458.pcap,malware_ddos
888459.pcap,malware_ddos
888460.pcap,malware_ddos
888461.pcap,malware_ddos
888462.pcap,malware_ddos
888463.pcap,malware_ddos
888465.pcap,malware_ddos
888466.pcap,malware_ddos
888467.pcap,malware_ddos
888468.pcap,malware_ddos
888469.pcap,malware_ddos
888470.pcap,malware_ddos
888471.pcap,malware_ddos
888473.pcap,malware_ddos
888474.pcap,malware_ddos
888475.pcap,malware_ddos
888476.pcap,malware_ddos
888477.pcap,malware_ddos
888478.pcap,malware_ddos
888479.pcap,malware_ddos
888480.pcap,malware_ddos
888481.pcap,malware_ddos
888482.pcap,malware_ddos
888483.pcap,malware_ddos
888484.pcap,malware_ddos
888485.pcap,malware_ddos
888486.pcap,malware_ddos
888487.pcap,malware_ddos
888488.pcap,malware_ddos
888490.pcap,malware_ddos
888491.pcap,malware_ddos
888492.pcap,malware_ddos
888493.pcap,malware_ddos
888494.pcap,malware_ddos
888495.pcap,malware_ddos
888496.pcap,malware_ddos
888498.pcap,malware_ddos
888502.pcap,malware_ddos
888805.pcap,malware_ddos
889051.pcap,malware_ddos
889265.pcap,malware_ddos
8892885.pcap,PortScan
889308.pcap,malware_ddos
889365.pcap,malware_ddos
889415.pcap,malware_ddos
889462.pcap,malware_ddos
889498.pcap,malware_ddos
889838.pcap,malware_ddos
889943.pcap,malware_ddos
890209.pcap,malware_ddos
890314.pcap,malware_ddos
890538.pcap,malware_ddos
890560.pcap,malware_ddos
890649.pcap,malware_ddos
890748.pcap,malware_ddos
890832.pcap,malware_ddos
891080.pcap,malware_ddos
891312.pcap,malware_ddos
891333.pcap,malware_ddos
891814.pcap,malware_ddos
892028.pcap,malware_ddos
892086.pcap,malware_ddos
892118.pcap,malware_ddos
892345.pcap,malware_ddos
892453.pcap,malware_ddos
89260.pcap,PortScan
8926044.pcap,PortScan
892624.pcap,malware_ddos
892649.pcap,malware_ddos
892659.pcap,malware_ddos
8929282.pcap,PortScan
892974.pcap,malware_ddos
893033.pcap,malware_ddos
893325.pcap,malware_ddos
893344.pcap,malware_ddos
893518.pcap,malware_ddos
893646.pcap,malware_ddos
893920.pcap,malware_ddos
894026.pcap,malware_ddos
894066.pcap,malware_ddos
894287.pcap,malware_ddos
894319.pcap,malware_ddos
8944898.pcap,PortScan
8945627.pcap,PortScan
8948076.pcap,malware_ddos
894833.pcap,malware_ddos
895001.pcap,malware_ddos
8950363.pcap,PortScan
895126.pcap,malware_ddos
895332.pcap,malware_ddos
895366.pcap,malware_ddos
895383.pcap,malware_ddos
895475.pcap,malware_ddos
895520.pcap,malware_ddos
895523.pcap,malware_ddos
895565.pcap,malware_ddos
895890.pcap,malware_ddos
895928.pcap,malware_ddos
896666.pcap,malware_ddos
89712.pcap,BENIGN
897122.pcap,malware_ddos
897153.pcap,malware_ddos
897404.pcap,malware_ddos
897565.pcap,malware_ddos
897613.pcap,malware_ddos
897943.pcap,malware_ddos
897965.pcap,malware_ddos
898242.pcap,PortScan
898299.pcap,malware_ddos
899008.pcap,malware_ddos
899283.pcap,malware_ddos
899293.pcap,malware_ddos
899348.pcap,malware_ddos
903151.pcap,PortScan
90422.pcap,malware_ddos
90438.pcap,BENIGN
906403.pcap,PortScan
910243.pcap,malware_ddos
918229.pcap,malware_ddos
918400.pcap,malware_ddos
918519.pcap,PortScan
922852.pcap,PortScan
92358.pcap,PortScan
92364.pcap,BENIGN
924417.pcap,PortScan
924983.pcap,malware_ddos
925763.pcap,PortScan
925771.pcap,PortScan
927418.pcap,malware_ddos
927794.pcap,PortScan
92798.pcap,malware_ddos
92812.pcap,BENIGN
93039.pcap,BENIGN
933010.pcap,malware_ddos
93434.pcap,BENIGN
93445.pcap,BENIGN
935617.pcap,PortScan
9370.pcap,BENIGN
937506.pcap,PortScan
938291.pcap,malware_ddos
938768.pcap,PortScan
941571.pcap,malware_ddos
943833.pcap,PortScan
944166.pcap,PortScan
94473.pcap,BENIGN
944836.pcap,malware_ddos
94644.pcap,BENIGN
950765.pcap,PortScan
95195.pcap,BENIGN
952435.pcap,malware_ddos
95286.pcap,malware_ddos
95615.pcap,BENIGN
959814.pcap,PortScan
960477.pcap,malware_ddos
96103.pcap,BENIGN
962525.pcap,PortScan
96277.pcap,BENIGN
963006.pcap,malware_ddos
963620.pcap,PortScan
96425.pcap,BENIGN
96469.pcap,BENIGN
966823.pcap,malware_ddos
968440.pcap,PortScan
96898.pcap,BENIGN
96933.pcap,BENIGN
9696.pcap,BENIGN
97471.pcap,BENIGN
977850.pcap,PortScan
97948.pcap,BENIGN
979979.pcap,PortScan
98229.pcap,malware_ddos
985072.pcap,PortScan
989146.pcap,PortScan
990474.pcap,PortScan
992437.pcap,PortScan
99427.pcap,BENIGN
9945.pcap,BENIGN
996921.pcap,malware_ddos
99948.pcap,BENIGN
99996.pcap,malware_ddos
